time_s,teleport_event,global_sp_mps,plan_idx,plan_name,leader_speed_mps,leader_in_band,leader_stable_s,emergency_active,throttle_0,brake_0,cmd_age_ms_0,throttle_rx_dt_ms_0,brake_rx_dt_ms_0,cmd_pair_rx_dt_ms_0,speed_0,accel_x_0,local_sp_0,dist_to_prev_0,desired_dist_0,dist_err_0,vel_diff_0,ttc_0,throttle_1,brake_1,cmd_age_ms_1,throttle_rx_dt_ms_1,brake_rx_dt_ms_1,cmd_pair_rx_dt_ms_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,dist_err_1,vel_diff_1,ttc_1,throttle_2,brake_2,cmd_age_ms_2,throttle_rx_dt_ms_2,brake_rx_dt_ms_2,cmd_pair_rx_dt_ms_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,dist_err_2,vel_diff_2,ttc_2,throttle_3,brake_3,cmd_age_ms_3,throttle_rx_dt_ms_3,brake_rx_dt_ms_3,cmd_pair_rx_dt_ms_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3,dist_err_3,vel_diff_3,ttc_3
0.3100,0,0.0000,0,start_stop,0.3309,1,0.0200,0,0.0000,0.0350,7.2619,11.3951,12.4000,2.5481,0.3309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3263,0.0000,7.9217,9.3860,9.3844,0.0170,0.3309,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.3263,0.0000,7.9428,9.3850,9.3842,0.0156,0.3309,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4055,0.0000,7.9452,9.3840,9.3834,0.0155,0.3309,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.3200,0,0.0000,0,start_stop,0.2606,1,0.0300,0,0.0000,0.0350,5.9237,6.1436,11.3354,6.1289,0.2606,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3378,0.0000,5.9335,11.3229,11.3175,0.0117,0.2606,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.3378,0.0000,5.9464,11.3074,11.3062,0.0144,0.2606,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4171,0.0000,5.9517,11.3004,11.2954,0.0105,0.2606,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.3300,0,0.0000,0,start_stop,0.1999,1,0.0400,0,0.0000,0.0350,6.8733,10.4474,9.0316,7.5447,0.1999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3481,0.0000,6.8707,9.0423,9.0520,0.0214,0.1999,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3481,0.0000,7.8858,9.0551,9.0586,0.0178,0.1999,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4273,0.0000,7.8819,9.0709,9.0731,0.0127,0.1999,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.3400,0,0.0000,0,start_stop,0.1478,1,0.0500,0,0.0000,0.0350,0.5436,12.7258,9.9529,10.3176,0.1478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3572,0.0000,10.8723,9.9383,9.9292,0.0123,0.1478,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3572,0.0000,10.8804,9.9272,9.9214,0.0120,0.1478,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4364,0.0000,10.8897,9.9077,9.9066,0.0116,0.1478,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.3500,0,0.0000,0,start_stop,0.1033,1,0.0600,0,0.0000,0.0000,1.2830,9.2630,7.9186,1.4323,0.1033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3653,0.0000,7.7720,13.0922,13.0922,0.0124,0.1033,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3653,0.0000,7.7760,13.0925,13.0925,0.0120,0.1033,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4444,0.0000,7.7760,13.0904,13.0897,0.0109,0.1033,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.3600,0,0.0000,0,start_stop,0.0656,1,0.0700,0,0.0000,0.0000,1.4019,10.1898,10.3115,1.5541,0.0656,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3724,0.0000,8.2549,9.8294,9.8296,0.0125,0.0656,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3724,0.0000,8.2604,9.8278,9.8259,0.0101,0.0656,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4516,0.0000,8.2116,9.8669,9.8749,0.0190,0.0656,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.3700,0,0.0000,0,start_stop,0.0450,1,0.0800,0,0.0000,0.0000,1.0041,10.4405,10.3115,8.8864,0.0450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3788,0.0000,8.0360,10.2606,10.2620,0.0140,0.0450,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3788,0.0000,8.0432,10.2624,10.2623,0.0101,0.0450,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4580,0.0000,8.0432,10.2223,10.2141,0.0108,0.0450,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.3800,0,0.0000,0,start_stop,0.0403,1,0.0900,0,0.0000,0.0000,1.0150,9.9770,8.3044,1.1716,0.0403,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3844,0.0000,8.1568,9.8703,9.8670,0.0107,0.0403,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3845,0.0000,8.1641,9.8664,9.8672,0.0110,0.0403,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4636,0.0000,8.1610,9.8686,9.8687,0.0109,0.0403,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.3900,0,0.0000,0,start_stop,0.0438,1,0.1000,0,0.0000,0.0000,1.2185,9.8108,10.0138,1.3746,0.0438,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3882,0.0000,8.1924,9.9783,9.9800,0.0125,0.0438,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3882,0.0000,8.1989,9.9796,9.9792,0.0106,0.0438,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4674,0.0000,8.1972,9.9766,9.9773,0.0117,0.0438,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.4000,0,0.0000,0,start_stop,0.0508,1,0.1100,0,0.0000,0.0000,1.2282,9.9955,10.0091,1.3882,0.0508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3903,0.0000,8.0161,10.1824,10.1829,0.0130,0.0508,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3903,0.0000,8.0196,10.1852,10.1881,0.0135,0.0508,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4694,0.0000,8.0124,10.1954,10.1951,0.0113,0.0508,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.4100,0,0.0000,0,start_stop,0.0590,1,0.1200,0,0.0000,0.0000,10.1594,9.9955,10.0091,1.3882,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3915,0.0000,7.3690,10.9663,10.9672,0.0139,0.0590,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.3915,0.0000,7.3717,10.9671,10.9646,0.0110,0.0590,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4706,0.0000,7.3700,10.9572,10.9570,0.0112,0.0590,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.4200,0,0.0000,0,start_stop,0.0671,1,0.1300,0,0.0000,0.0000,1.2935,6.8361,8.2886,1.4744,0.0671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3922,0.0000,8.1254,9.5327,9.5295,0.0107,0.0671,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3922,0.0000,8.1420,9.5275,9.5276,0.0110,0.0671,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4714,0.0000,8.1505,9.5265,9.5257,0.0104,0.0671,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.4300,0,0.0000,0,start_stop,0.0742,1,0.1400,0,0.0000,0.0000,1.0136,10.3954,10.0829,1.1618,0.0742,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3929,0.0000,8.1375,10.0958,10.0986,0.0134,0.0742,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3929,0.0000,8.1417,10.0992,10.0991,0.0109,0.0742,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4720,0.0000,8.1403,10.0999,10.1010,0.0115,0.0742,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.4400,0,0.0000,0,start_stop,0.0801,1,0.1500,0,0.0000,0.0000,1.3944,9.6227,9.9983,1.5375,0.0801,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3936,0.0000,8.2156,9.9214,9.9225,0.0145,0.0801,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3936,0.0000,8.1994,9.9372,9.9447,0.0185,0.0801,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4720,0.0000,18.1425,10.0999,10.1010,0.0115,0.0801,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.4500,0,0.0000,0,start_stop,0.0847,1,0.1600,0,0.0000,0.0000,1.2942,10.1020,10.0066,1.4420,0.0847,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3943,0.0000,7.0916,11.1258,11.1273,0.0161,0.0847,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.3943,0.0000,7.0900,11.1172,11.1102,0.0115,0.0847,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4727,0.0000,7.0890,21.0542,21.0533,0.0106,0.0847,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.4600,0,0.0000,0,start_stop,0.0881,1,0.1700,0,0.0000,0.0000,1.2962,10.0032,10.0137,1.4526,0.0881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3952,0.0000,8.1502,8.9497,8.9479,0.0142,0.0881,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.3952,0.0000,8.1478,8.9453,8.9492,0.0153,0.0881,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4735,0.0000,8.1470,8.9509,8.9521,0.0117,0.0881,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.4700,0,0.0000,0,start_stop,0.0903,1,0.1800,0,0.0000,0.0000,0.1022,10.0092,9.9662,1.4095,0.0903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3962,0.0000,8.0202,10.3563,10.3550,0.0130,0.0903,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.3962,0.0000,8.0019,10.3666,10.3711,0.0197,0.0903,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4744,0.0000,7.9930,10.3798,10.3801,0.0120,0.0903,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.4800,0,0.0000,0,start_stop,0.0916,1,0.1900,0,0.0000,0.0000,0.9206,10.7947,10.4667,1.0815,0.0916,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3974,0.0000,8.0735,10.1501,10.1497,0.0126,0.0916,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.3974,0.0000,8.0726,10.1367,10.1324,0.0154,0.0916,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4754,0.0000,8.0730,10.1215,10.1199,0.0104,0.0916,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.4900,0,0.0000,0,start_stop,0.0919,1,0.2000,0,0.0000,0.0000,1.2375,10.0360,10.3876,1.4331,0.0919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3987,0.0000,8.3769,10.0541,10.0546,0.0131,0.0919,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.3987,0.0000,8.3912,10.0541,10.0501,0.0113,0.0919,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4765,0.0000,8.4089,10.0514,10.0525,0.0115,0.0919,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.5000,0,0.0000,0,start_stop,0.0915,1,0.2100,0,0.0000,0.0000,1.5253,10.1860,10.4626,1.7097,0.0915,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4001,0.0000,8.5167,10.3092,10.3261,0.0300,0.0915,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4001,0.0000,8.5047,10.3327,10.3402,0.0189,0.0915,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4778,0.0000,8.4864,10.3538,10.3558,0.0135,0.0915,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.5100,0,0.0000,0,start_stop,0.0904,1,0.2200,0,0.0000,0.0000,10.3753,10.1860,10.4626,1.7097,0.0904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4015,0.0000,7.8438,11.2516,11.2392,0.0176,0.0904,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4015,0.0000,7.8603,11.2327,11.2285,0.0146,0.0904,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4792,0.0000,7.8608,11.2171,11.2157,0.0121,0.0904,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.5200,0,0.0000,0,start_stop,0.0888,1,0.2300,0,0.0000,0.0000,1.6395,6.7053,8.5012,1.8155,0.0888,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4031,0.0000,8.3217,9.9626,9.9618,0.0167,0.0888,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4031,0.0000,8.3270,9.9720,9.9736,0.0163,0.0888,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4823,0.0000,7.3819,0.9477,10.0221,0.8997,0.0888,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.5300,0,0.0000,0,start_stop,0.0868,1,0.2400,0,0.0000,0.0000,1.0358,10.6744,10.0502,1.1912,0.0868,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4048,0.0000,8.0658,10.3225,10.3230,0.0172,0.0868,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4048,0.0000,8.0695,10.3137,10.3091,0.0118,0.0868,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4839,0.0000,7.0531,10.3762,10.2534,1.0224,0.0868,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf
0.5400,0,0.0000,0,start_stop,0.0845,1,0.2500,0,0.0000,0.0000,1.2251,9.8096,9.9984,1.3800,0.0845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4065,0.0000,7.9662,10.1029,10.0981,0.0124,0.0845,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4065,0.0000,7.9732,10.0951,10.0939,0.0106,0.0845,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4856,0.0000,7.0610,9.9880,10.0874,0.9230,0.0845,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.5500,0,0.0000,0,start_stop,0.0819,1,0.2600,0,0.0000,0.0000,1.4234,9.8067,10.0034,1.5766,0.0819,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4082,0.0000,8.1221,9.8510,9.8513,0.0127,0.0819,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4082,0.0000,8.1292,9.8534,9.8542,0.0114,0.0819,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4874,0.0000,7.2618,9.8094,9.8556,0.8768,0.0819,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.5600,0,0.0000,0,start_stop,0.0791,1,0.2700,0,0.0000,0.0000,0.5796,13.6641,10.0034,12.0875,0.0791,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4100,0.0000,10.3166,10.6460,10.6461,0.0127,0.0791,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4100,0.0000,10.3471,10.6455,10.6453,0.0112,0.0791,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4891,0.0000,9.6293,10.5228,10.6442,0.7554,0.0791,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.5700,0,0.0000,0,start_stop,0.0761,1,0.2800,0,0.0000,0.0000,1.3947,9.3964,8.2707,1.5459,0.0761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4118,0.0000,8.1259,12.3817,12.3805,0.0114,0.0761,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4118,0.0000,8.1281,12.3827,12.3832,0.0117,0.0761,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4910,0.0000,8.1265,11.6272,12.3935,0.0109,0.0761,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.5800,0,0.0000,0,start_stop,0.0730,1,0.2900,0,0.0000,0.0000,1.3807,10.0195,10.0100,1.5364,0.0730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4136,0.0000,8.1540,9.9677,9.9784,0.0222,0.0730,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4136,0.0000,8.1503,9.9818,9.9852,0.0151,0.0730,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4928,0.0000,8.1291,10.0009,10.0067,0.0166,0.0730,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.5900,0,0.0000,0,start_stop,0.0699,1,0.3000,0,0.0000,0.0000,1.2499,10.1439,10.0586,1.4512,0.0699,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4155,0.0000,8.2000,9.9877,9.9783,0.0128,0.0699,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4155,0.0000,8.2192,9.9722,9.9711,0.0140,0.0699,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4946,0.0000,8.2200,9.9574,9.9521,0.0113,0.0699,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.6000,0,0.0000,0,start_stop,0.0668,1,0.3100,0,0.0000,0.0000,1.4537,9.7958,9.9585,1.6139,0.0668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4174,0.0000,7.9938,10.1954,10.2014,0.0187,0.0668,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4174,0.0000,7.9826,10.2121,10.2151,0.0171,0.0668,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4965,0.0000,7.9822,10.2145,10.2139,0.0107,0.0668,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.6100,0,0.0000,0,start_stop,0.0636,1,0.3200,0,0.0000,0.0000,9.9358,9.7958,9.9585,1.6139,0.0636,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4192,0.0000,8.2477,9.8487,9.8421,0.0122,0.0636,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4192,0.0000,8.2648,9.8321,9.8249,0.0100,0.0636,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4984,0.0000,8.2691,9.8221,9.8217,0.0104,0.0636,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.6200,0,0.0000,0,start_stop,0.0605,1,0.3300,0,0.0000,0.0000,1.2889,6.8453,8.2862,1.4533,0.0605,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4211,0.0000,8.1367,10.2385,10.2374,0.0111,0.0605,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4211,0.0000,8.1320,10.2421,10.2485,0.0164,0.0605,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.5003,0.0000,8.1248,10.2578,10.2581,0.0107,0.0605,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.6300,0,0.0000,0,start_stop,0.0575,1,0.3400,0,0.0000,0.0000,1.5176,9.7693,9.9946,1.6787,0.0575,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4230,0.0000,7.4441,10.6880,10.6905,0.0136,0.0575,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4230,0.0000,7.4470,10.6876,10.6827,0.0116,0.0575,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.5021,0.0000,7.4421,10.6760,10.6781,0.0128,0.0575,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.6400,0,0.0000,0,start_stop,0.0545,1,0.3500,0,0.0000,0.0000,1.2570,10.3189,10.2000,1.5597,0.0545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4249,0.0000,7.9715,9.5933,9.5926,0.0129,0.0545,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4249,0.0000,8.0533,9.5924,9.5921,0.0112,0.0545,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.5040,0.0000,8.0614,9.5893,9.5870,0.0105,0.0545,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.6500,0,0.0000,0,start_stop,0.0515,1,0.3600,0,0.0000,0.0000,1.1724,10.1069,9.8854,1.3382,0.0515,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4268,0.0000,7.5930,10.3310,10.3401,0.0221,0.0515,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4268,0.0000,7.5942,10.3437,10.3503,0.0178,0.0515,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.5059,0.0000,7.5789,10.3673,10.3682,0.0115,0.0515,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.6600,0,0.0000,0,start_stop,0.0487,1,0.3700,0,0.0000,0.0000,1.0522,10.1439,10.0191,1.2135,0.0487,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4286,0.0000,8.0816,9.5492,9.5389,0.0119,0.0487,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4286,0.0000,8.0885,9.5328,9.5262,0.0112,0.0487,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.5078,0.0000,8.0531,9.5419,9.5451,0.0147,0.0487,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.6700,0,0.0000,0,start_stop,0.0460,1,0.3800,0,0.0000,0.0000,1.1037,9.9498,10.0719,1.3355,0.0460,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4305,0.0000,7.9561,10.0985,10.1360,0.0493,0.0460,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4305,0.0000,7.9861,10.1490,10.1505,0.0127,0.0460,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.5096,0.0000,8.0047,10.1213,10.1188,0.0123,0.0460,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.6800,0,0.0000,0,start_stop,0.0433,1,0.3900,0,0.0000,0.0000,1.0039,10.1658,9.9936,1.1633,0.0433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4323,0.0000,7.9359,10.1059,10.0700,0.0134,0.0433,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.4323,0.0000,7.9415,10.0587,10.0565,0.0105,0.0433,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.5115,0.0000,7.9456,10.0535,10.0523,0.0110,0.0433,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.6900,0,0.0000,0,start_stop,0.0408,1,0.4000,0,0.0000,0.0000,0.5030,9.8325,9.7240,1.0548,0.0408,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4342,0.0000,8.4064,9.9162,9.9165,0.0137,0.0408,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4342,0.0000,8.4075,9.9191,9.9213,0.0127,0.0408,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.5133,0.0000,8.4053,9.9234,9.9236,0.0112,0.0408,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.7000,0,0.0000,0,start_stop,0.0384,1,0.4100,0,0.0000,0.0000,1.4009,10.1547,10.6565,1.5565,0.0384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4360,0.0000,8.1336,10.2592,10.2662,0.0207,0.0384,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4360,0.0000,8.1311,10.2679,10.2668,0.0117,0.0384,-0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.5152,0.0000,8.1277,10.2673,10.2673,0.0112,0.0384,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.7100,0,0.0000,0,start_stop,0.0361,1,0.4200,0,0.0000,0.0000,10.0338,10.1547,10.6565,1.5565,0.0361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4378,0.0000,8.3306,10.0001,9.9926,0.0132,0.0361,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4378,0.0000,8.3345,9.9873,9.9869,0.0113,0.0361,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.5170,0.0000,8.3389,9.9851,9.9844,0.0104,0.0361,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.7200,0,0.0000,0,start_stop,0.0339,1,0.4300,0,0.0000,0.0000,1.4455,5.8718,7.4784,1.6192,0.0339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4397,0.0000,7.3193,11.2434,11.2412,0.0110,0.0339,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4397,0.0000,7.3327,11.2408,11.2396,0.0101,0.0339,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf,0.5188,0.0000,7.3404,11.2431,11.2440,0.0113,0.0339,0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
0.7300,0,0.0000,0,start_stop,0.0318,1,0.4400,0,0.0000,0.0000,1.4296,10.0524,10.0741,1.6410,0.0318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.4415,0.0000,8.2622,9.1368,9.1381,0.0122,0.0318,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.4415,0.0000,8.2696,9.1385,9.1395,0.0111,0.0318,0.0000,3.2000,15.0000,11.0000,4.0000,0.0000,inf,0.5206,0.0000,8.2776,9.1356,9.1345,0.0102,0.0318,-0.0000,3.2000,15.0000,11.0000,4.0000,-0.0000,inf
