time_s,throttle_lead,brake_lead,speed_lead,accel_x_lead,local_sp_lead,dist_to_prev_lead,desired_dist_lead,throttle_1,brake_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,throttle_2,brake_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,throttle_3,brake_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3,throttle_4,brake_4,speed_4,accel_x_4,local_sp_4,dist_to_prev_4,desired_dist_4
0.6800,0.0000,0.1618,0.0394,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0394,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0394,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0394,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0394,0.0000,-22.5000,6.0000,10.5000
0.6900,0.0000,0.1609,0.0370,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0370,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0370,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0370,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0370,0.0000,-22.5000,6.0000,10.5000
0.7000,0.0000,0.1600,0.0348,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0348,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0348,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0348,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0348,-0.0000,-22.5000,6.0000,10.5000
0.7100,0.0000,0.1592,0.0326,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0326,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0326,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0326,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0326,0.0000,-22.5000,6.0000,10.5000
0.7200,0.0000,0.1584,0.0306,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0305,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0306,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0306,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0306,0.0000,-22.5000,6.0000,10.5000
0.7300,0.0000,0.1577,0.0286,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0286,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0286,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0286,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0286,-0.0000,-22.5000,6.0000,10.5000
0.7400,0.0000,0.1570,0.0268,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0268,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0268,-0.0001,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0268,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0268,-0.0000,-22.5000,6.0000,10.5000
0.7500,0.0000,0.1563,0.0250,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0250,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0250,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0250,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0250,-0.0000,-22.5000,6.0000,10.5000
0.7600,0.0000,0.1556,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0234,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0234,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0234,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0234,0.0000,-22.5000,6.0000,10.5000
0.7700,0.0000,0.1550,0.0218,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0218,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0218,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0218,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0218,0.0000,-22.5000,6.0000,10.5000
0.7800,0.0000,0.1545,0.0204,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0204,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0204,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0204,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0204,-0.0001,-22.5000,6.0000,10.5000
0.7900,0.0000,0.1539,0.0190,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0190,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0190,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0190,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0190,0.0000,-22.5000,6.0000,10.5000
0.8000,0.0000,0.1534,0.0177,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0177,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0177,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0177,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0177,0.0000,-22.5000,6.0000,10.5000
0.8100,0.0000,0.1529,0.0165,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0165,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0165,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0165,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0165,0.0000,-22.5000,6.0000,10.5000
0.8200,0.0000,0.1525,0.0154,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0154,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0154,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0154,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0154,-0.0000,-22.5000,6.0000,10.5000
0.8300,0.0000,0.1521,0.0143,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0143,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0143,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0143,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0143,-0.0000,-22.5000,6.0000,10.5000
0.8400,0.0000,0.1517,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0133,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0133,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0133,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0133,0.0000,-22.5000,6.0000,10.5000
0.8500,0.0000,0.1513,0.0124,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0124,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0124,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0124,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0124,-0.0000,-22.5000,6.0000,10.5000
0.8600,0.0000,0.1509,0.0115,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0115,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0115,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0115,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0115,-0.0000,-22.5000,6.0000,10.5000
0.8700,0.0000,0.1506,0.0107,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0107,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0107,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0107,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0107,-0.0000,-22.5000,6.0000,10.5000
0.8800,0.0000,0.1503,0.0099,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0099,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0099,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0099,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0099,-0.0000,-22.5000,6.0000,10.5000
0.8900,0.0000,0.1500,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0092,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0092,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0092,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0092,0.0000,-22.5000,6.0000,10.5000
0.9000,0.0000,0.1498,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0086,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0086,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0086,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0086,0.0000,-22.5000,6.0000,10.5000
0.9100,0.0000,0.1495,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0079,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0079,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0079,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0079,0.0000,-22.5000,6.0000,10.5000
0.9200,0.0000,0.1493,0.0074,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0074,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0074,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0074,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0074,0.0000,-22.5000,6.0000,10.5000
0.9300,0.0000,0.1491,0.0068,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0068,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0068,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0068,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0068,-0.0000,-22.5000,6.0000,10.5000
0.9400,0.0000,0.1489,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0063,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0063,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0063,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0063,-0.0000,-22.5000,6.0000,10.5000
0.9500,0.0000,0.1487,0.0059,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0059,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0059,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0059,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0059,-0.0000,-22.5000,6.0000,10.5000
0.9600,0.0000,0.1485,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0054,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0054,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0054,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0054,-0.0000,-22.5000,6.0000,10.5000
0.9700,0.0000,0.1483,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0050,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0050,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0050,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0050,0.0000,-22.5000,6.0000,10.5000
0.9800,0.0000,0.1482,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0047,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0047,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0047,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0047,-0.0000,-22.5000,6.0000,10.5000
0.9900,0.0000,0.1480,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0043,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0043,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0043,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0043,0.0000,-22.5000,6.0000,10.5000
1.0000,0.0000,0.1479,0.0040,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0040,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0040,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0040,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0040,0.0000,-22.5000,6.0000,10.5000
1.0100,0.0000,0.1478,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0037,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0037,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0037,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0037,0.0000,-22.5000,6.0000,10.5000
1.0200,0.0000,0.1477,0.0034,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0034,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0034,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0034,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0034,-0.0000,-22.5000,6.0000,10.5000
1.0300,0.0000,0.1476,0.0031,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0031,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0031,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0031,-0.0001,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0031,-0.0000,-22.5000,6.0000,10.5000
1.0400,0.0000,0.1475,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0029,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0029,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0029,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0029,0.0000,-22.5000,6.0000,10.5000
1.0500,0.0000,0.1474,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0027,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0027,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0027,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0027,0.0000,-22.5000,6.0000,10.5000
1.0600,0.0000,0.1473,0.0025,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0025,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0025,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0025,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0025,-0.0000,-22.5000,6.0000,10.5000
1.0700,0.0000,0.1472,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0023,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0023,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0023,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0023,0.0000,-22.5000,6.0000,10.5000
1.0800,0.0000,0.1472,0.0021,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0021,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0021,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0021,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0021,-0.0000,-22.5000,6.0000,10.5000
1.0900,0.0000,0.1471,0.0020,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0020,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0020,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0020,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0020,0.0000,-22.5000,6.0000,10.5000
1.1000,0.0000,0.1470,0.0018,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0018,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0018,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0018,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0018,-0.0000,-22.5000,6.0000,10.5000
1.1100,0.0000,0.1470,0.0017,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0017,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0017,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0017,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0017,0.0000,-22.5000,6.0000,10.5000
1.1200,0.0000,0.1469,0.0015,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0015,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0015,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0015,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0015,0.0000,-22.5000,6.0000,10.5000
1.1300,0.0000,0.1469,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0014,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0014,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0014,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0014,0.0000,-22.5000,6.0000,10.5000
1.1400,0.0000,0.1468,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0013,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0013,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0013,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0013,-0.0000,-22.5000,6.0000,10.5000
1.1500,0.0000,0.1468,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0000,-0.0000,-22.5000,6.0000,10.5000
1.1600,0.0000,0.1462,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0003,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000
1.1700,0.0000,0.1463,0.0003,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0003,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,0.0000,-22.5000,6.0000,10.5000
1.1800,0.0000,0.1464,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000
1.1900,0.0000,0.1464,0.0004,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000
1.2000,0.0000,0.1464,0.0005,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000
1.2100,0.0000,0.1464,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000
1.2200,0.0000,0.1464,0.0005,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000
1.2300,0.0000,0.1465,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000
1.2400,0.0000,0.1465,0.0005,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000
1.2500,0.0000,0.1465,0.0005,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000
1.2600,0.0000,0.1465,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000
1.2700,0.0000,0.1465,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000
1.2800,0.0000,0.1465,0.0005,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000
1.2900,0.0000,0.1465,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000
1.3000,0.0000,0.1465,0.0005,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000
1.3100,0.0000,0.1465,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0005,-0.0000,-22.5000,6.0000,10.5000
1.3200,0.0000,0.1464,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000
1.3300,0.0000,0.1464,0.0004,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000
1.3400,0.0000,0.1464,0.0004,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000
1.3500,0.0000,0.1464,0.0004,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000
1.3600,0.0000,0.1464,0.0004,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000
1.3700,0.0000,0.1464,0.0004,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0004,-0.0000,-22.5000,6.0000,10.5000
1.3800,0.0000,0.1464,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000
1.3900,0.0000,0.1464,0.0003,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0003,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,0.0000,-22.5000,6.0000,10.5000
1.4000,0.0000,0.1464,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000,0.0000,1.0000,0.0003,-0.0000,-22.5000,6.0000,10.5000
