time_s,segment_range,active_range_carla,active_range_model,setpoint_carla_mps,setpoint_model_mps,speed_carla_mps,speed_model_mps,throttle_carla,throttle_model,brake_carla,brake_model,u_carla,u_model
180.5300,high,high,high,27.0000,27.0000,28.6707,27.8271,0.302493,0.431434,0.000000,0.000000,0.302493,0.431434
180.5400,high,high,high,27.0000,27.0000,28.5860,27.7818,0.316045,0.438784,0.000000,0.000000,0.316045,0.438784
180.5500,high,high,high,27.0000,27.0000,28.5023,27.7377,0.329529,0.445975,0.000000,0.000000,0.329529,0.445975
180.5600,high,high,high,27.0000,27.0000,28.4198,27.6948,0.342931,0.453010,0.000000,0.000000,0.342931,0.453010
180.5700,high,high,high,27.0000,27.0000,28.3385,27.6531,0.356240,0.459892,0.000000,0.000000,0.356240,0.459892
180.5800,high,high,high,27.0000,27.0000,28.2583,27.6125,0.369444,0.466623,0.000000,0.000000,0.369444,0.466623
180.5900,high,high,high,27.0000,27.0000,28.1795,27.5730,0.382530,0.473206,0.000000,0.000000,0.382530,0.473206
180.6000,high,high,high,27.0000,27.0000,28.1019,27.5346,0.395488,0.479644,0.000000,0.000000,0.395488,0.479644
180.6100,high,high,high,27.0000,27.0000,28.0258,27.4972,0.408306,0.485938,0.000000,0.000000,0.408306,0.485938
180.6200,high,high,high,27.0000,27.0000,27.9510,27.4609,0.420975,0.492092,0.000000,0.000000,0.420975,0.492092
180.6300,high,high,high,27.0000,27.0000,27.8777,27.4256,0.433484,0.498107,0.000000,0.000000,0.433484,0.498107
180.6400,high,high,high,27.0000,27.0000,27.8059,27.3913,0.445822,0.503987,0.000000,0.000000,0.445822,0.503987
180.6500,high,high,high,27.0000,27.0000,27.7356,27.3580,0.457982,0.509733,0.000000,0.000000,0.457982,0.509733
180.6600,high,high,high,27.0000,27.0000,27.6668,27.3257,0.469955,0.515349,0.000000,0.000000,0.469955,0.515349
180.6700,high,high,high,27.0000,27.0000,27.5997,27.2943,0.481733,0.520835,0.000000,0.000000,0.481733,0.520835
180.6800,high,high,high,27.0000,27.0000,27.5342,27.2638,0.493309,0.526195,0.000000,0.000000,0.493309,0.526195
180.6900,high,high,high,27.0000,27.0000,27.4703,27.2342,0.504673,0.531431,0.000000,0.000000,0.504673,0.531431
180.7000,high,high,high,27.0000,27.0000,27.4080,27.2055,0.515819,0.536545,0.000000,0.000000,0.515819,0.536545
180.7100,high,high,high,27.0000,27.0000,27.3475,27.1777,0.526742,0.541539,0.000000,0.000000,0.526742,0.541539
180.7200,high,high,high,27.0000,27.0000,27.2886,27.1507,0.537436,0.546415,0.000000,0.000000,0.537436,0.546415
180.7300,high,high,high,27.0000,27.0000,27.2315,27.1245,0.547896,0.551176,0.000000,0.000000,0.547896,0.551176
180.7400,high,high,high,27.0000,27.0000,27.1761,27.0992,0.558117,0.555823,0.000000,0.000000,0.558117,0.555823
180.7500,high,high,high,27.0000,27.0000,27.1224,27.0746,0.568092,0.560359,0.000000,0.000000,0.568092,0.560359
180.7600,high,high,high,27.0000,27.0000,27.0705,27.0508,0.577818,0.564786,0.000000,0.000000,0.577818,0.564786
180.7700,high,high,high,27.0000,27.0000,27.0203,27.0278,0.587292,0.569106,0.000000,0.000000,0.587292,0.569106
180.7800,high,high,high,27.0000,27.0000,26.9719,27.0055,0.596511,0.573320,0.000000,0.000000,0.596511,0.573320
180.7900,high,high,high,27.0000,27.0000,26.9252,26.9839,0.605472,0.577431,0.000000,0.000000,0.605472,0.577431
180.8000,high,high,high,27.0000,27.0000,26.8802,26.9631,0.614173,0.581441,0.000000,0.000000,0.614173,0.581441
180.8100,high,high,high,27.0000,27.0000,26.8370,26.9429,0.622612,0.585351,0.000000,0.000000,0.622612,0.585351
180.8200,high,high,high,27.0000,27.0000,26.7956,26.9234,0.630787,0.589163,0.000000,0.000000,0.630787,0.589163
180.8300,high,high,high,27.0000,27.0000,26.7559,26.9046,0.638695,0.592880,0.000000,0.000000,0.638695,0.592880
180.8400,high,high,high,27.0000,27.0000,26.7179,26.8864,0.646337,0.596503,0.000000,0.000000,0.646337,0.596503
180.8500,high,high,high,27.0000,27.0000,26.6816,26.8688,0.653713,0.600034,0.000000,0.000000,0.653713,0.600034
180.8600,high,high,high,27.0000,27.0000,26.6470,26.8519,0.660822,0.603474,0.000000,0.000000,0.660822,0.603474
180.8700,high,high,high,27.0000,27.0000,26.6140,26.8356,0.667666,0.606826,0.000000,0.000000,0.667666,0.606826
180.8800,high,high,high,27.0000,27.0000,26.5828,26.8198,0.674245,0.610091,0.000000,0.000000,0.674245,0.610091
180.8900,high,high,high,27.0000,27.0000,26.5531,26.8047,0.680560,0.613271,0.000000,0.000000,0.680560,0.613271
180.9000,high,high,high,27.0000,27.0000,26.5251,26.7901,0.686613,0.616367,0.000000,0.000000,0.686613,0.616367
180.9100,high,high,high,27.0000,27.0000,26.4987,26.7760,0.692405,0.619382,0.000000,0.000000,0.692405,0.619382
180.9200,high,high,high,27.0000,27.0000,26.4738,26.7625,0.697939,0.622316,0.000000,0.000000,0.697939,0.622316
180.9300,high,high,high,27.0000,27.0000,26.4505,26.7495,0.703218,0.625172,0.000000,0.000000,0.703218,0.625172
180.9400,high,high,high,27.0000,27.0000,26.4287,26.7370,0.708242,0.627951,0.000000,0.000000,0.708242,0.627951
180.9500,high,high,high,27.0000,27.0000,26.4084,26.7250,0.713016,0.630654,0.000000,0.000000,0.713016,0.630654
180.9600,high,high,high,27.0000,27.0000,26.3896,26.7135,0.717542,0.633283,0.000000,0.000000,0.717542,0.633283
180.9700,high,high,high,27.0000,27.0000,26.3722,26.7025,0.721823,0.635840,0.000000,0.000000,0.721823,0.635840
180.9800,high,high,high,27.0000,27.0000,26.3562,26.6919,0.725863,0.638325,0.000000,0.000000,0.725863,0.638325
180.9900,high,high,high,27.0000,27.0000,26.3416,26.6818,0.729668,0.640741,0.000000,0.000000,0.729668,0.640741
181.0000,high,high,high,27.0000,27.0000,26.3283,26.6721,0.733240,0.643089,0.000000,0.000000,0.733240,0.643089
181.0100,high,high,high,27.0000,27.0000,26.3163,26.6629,0.736583,0.645371,0.000000,0.000000,0.736583,0.645371
181.0200,high,high,high,27.0000,27.0000,26.3056,26.6540,0.739704,0.647587,0.000000,0.000000,0.739704,0.647587
181.0300,high,high,high,27.0000,27.0000,26.2961,26.6456,0.742607,0.649739,0.000000,0.000000,0.742607,0.649739
181.0400,high,high,high,27.0000,27.0000,26.2878,26.6376,0.745296,0.651828,0.000000,0.000000,0.745296,0.651828
181.0500,high,high,high,27.0000,27.0000,26.2807,26.6299,0.747776,0.653856,0.000000,0.000000,0.747776,0.653856
181.0600,high,high,high,27.0000,27.0000,26.2747,26.6227,0.750053,0.655824,0.000000,0.000000,0.750053,0.655824
181.0700,high,high,high,27.0000,27.0000,26.2698,26.6158,0.752131,0.657733,0.000000,0.000000,0.752131,0.657733
181.0800,high,high,high,27.0000,27.0000,26.2659,26.6092,0.754016,0.659585,0.000000,0.000000,0.754016,0.659585
181.0900,high,high,high,27.0000,27.0000,26.2631,26.6031,0.755714,0.661381,0.000000,0.000000,0.755714,0.661381
181.1000,high,high,high,27.0000,27.0000,26.2612,26.5972,0.757230,0.663121,0.000000,0.000000,0.757230,0.663121
181.1100,high,high,high,27.0000,27.0000,26.2602,26.5917,0.758569,0.664808,0.000000,0.000000,0.758569,0.664808
181.1200,high,high,high,27.0000,27.0000,26.2602,26.5865,0.759739,0.666442,0.000000,0.000000,0.759739,0.666442
181.1300,high,high,high,27.0000,27.0000,26.2610,26.5816,0.760743,0.668024,0.000000,0.000000,0.760743,0.668024
181.1400,high,high,high,27.0000,27.0000,26.2627,26.5770,0.761590,0.669556,0.000000,0.000000,0.761590,0.669556
181.1500,high,high,high,27.0000,27.0000,26.2651,26.5727,0.762286,0.671039,0.000000,0.000000,0.762286,0.671039
181.1600,high,high,high,27.0000,27.0000,26.2683,26.5687,0.762834,0.672474,0.000000,0.000000,0.762834,0.672474
181.1700,high,high,high,27.0000,27.0000,26.2721,26.5650,0.763242,0.673861,0.000000,0.000000,0.763242,0.673861
181.1800,high,high,high,27.0000,27.0000,26.2767,26.5616,0.763516,0.675203,0.000000,0.000000,0.763516,0.675203
181.1900,high,high,high,27.0000,27.0000,26.2819,26.5584,0.763660,0.676499,0.000000,0.000000,0.763660,0.676499
181.2000,high,high,high,27.0000,27.0000,26.2877,26.5555,0.763681,0.677752,0.000000,0.000000,0.763681,0.677752
181.2100,high,high,high,27.0000,27.0000,26.2940,26.5528,0.763584,0.678961,0.000000,0.000000,0.763584,0.678961
181.2200,high,high,high,27.0000,27.0000,26.3009,26.5504,0.763375,0.680129,0.000000,0.000000,0.763375,0.680129
181.2300,high,high,high,27.0000,27.0000,26.3083,26.5482,0.763059,0.681256,0.000000,0.000000,0.763059,0.681256
181.2400,high,high,high,27.0000,27.0000,26.3162,26.5462,0.762640,0.682342,0.000000,0.000000,0.762640,0.682342
181.2500,high,high,high,27.0000,27.0000,26.3245,26.5444,0.762125,0.683389,0.000000,0.000000,0.762125,0.683389
181.2600,high,high,high,27.0000,27.0000,26.3333,26.5429,0.761518,0.684398,0.000000,0.000000,0.761518,0.684398
181.2700,high,high,high,27.0000,27.0000,26.3424,26.5416,0.760824,0.685370,0.000000,0.000000,0.760824,0.685370
181.2800,high,high,high,27.0000,27.0000,26.3519,26.5404,0.760049,0.686306,0.000000,0.000000,0.760049,0.686306
181.2900,high,high,high,27.0000,27.0000,26.3616,26.5395,0.759196,0.687205,0.000000,0.000000,0.759196,0.687205
181.3000,high,high,high,27.0000,27.0000,26.3717,26.5388,0.758271,0.688070,0.000000,0.000000,0.758271,0.688070
181.3100,high,high,high,27.0000,27.0000,26.3821,26.5382,0.757280,0.688902,0.000000,0.000000,0.757280,0.688902
181.3200,high,high,high,27.0000,27.0000,26.3927,26.5378,0.756225,0.689700,0.000000,0.000000,0.756225,0.689700
181.3300,high,high,high,27.0000,27.0000,26.4035,26.5376,0.755112,0.690466,0.000000,0.000000,0.755112,0.690466
181.3400,high,high,high,27.0000,27.0000,26.4145,26.5376,0.753943,0.691200,0.000000,0.000000,0.753943,0.691200
181.3500,high,high,high,27.0000,27.0000,26.4257,26.5377,0.752723,0.691904,0.000000,0.000000,0.752723,0.691904
181.3600,high,high,high,27.0000,27.0000,26.4371,26.5380,0.751455,0.692577,0.000000,0.000000,0.751455,0.692577
181.3700,high,high,high,27.0000,27.0000,26.4486,26.5384,0.750144,0.693222,0.000000,0.000000,0.750144,0.693222
181.3800,high,high,high,27.0000,27.0000,26.4602,26.5389,0.748794,0.693838,0.000000,0.000000,0.748794,0.693838
181.3900,high,high,high,27.0000,27.0000,26.4719,26.5397,0.747407,0.694427,0.000000,0.000000,0.747407,0.694427
181.4000,high,high,high,27.0000,27.0000,26.4837,26.5405,0.745988,0.694988,0.000000,0.000000,0.745988,0.694988
181.4100,high,high,high,27.0000,27.0000,26.4955,26.5415,0.744540,0.695523,0.000000,0.000000,0.744540,0.695523
181.4200,high,high,high,27.0000,27.0000,26.5074,26.5426,0.743066,0.696033,0.000000,0.000000,0.743066,0.696033
181.4300,high,high,high,27.0000,27.0000,26.5192,26.5438,0.741570,0.696517,0.000000,0.000000,0.741570,0.696517
181.4400,high,high,high,27.0000,27.0000,26.5311,26.5452,0.740054,0.696977,0.000000,0.000000,0.740054,0.696977
181.4500,high,high,high,27.0000,27.0000,26.5430,26.5466,0.738522,0.697413,0.000000,0.000000,0.738522,0.697413
181.4600,high,high,high,27.0000,27.0000,26.5549,26.5482,0.736976,0.697827,0.000000,0.000000,0.736976,0.697827
181.4700,high,high,high,27.0000,27.0000,26.5667,26.5498,0.735419,0.698218,0.000000,0.000000,0.735419,0.698218
181.4800,high,high,high,27.0000,27.0000,26.5784,26.5516,0.733854,0.698587,0.000000,0.000000,0.733854,0.698587
181.4900,high,high,high,27.0000,27.0000,26.5901,26.5535,0.732283,0.698934,0.000000,0.000000,0.732283,0.698934
181.5000,high,high,high,27.0000,27.0000,26.6017,26.5554,0.730710,0.699261,0.000000,0.000000,0.730710,0.699261
181.5100,high,high,high,27.0000,27.0000,26.6132,26.5575,0.729136,0.699568,0.000000,0.000000,0.729136,0.699568
181.5200,high,high,high,27.0000,27.0000,26.6247,26.5596,0.727563,0.699856,0.000000,0.000000,0.727563,0.699856
181.5300,high,high,high,27.0000,27.0000,26.6360,26.5618,0.725995,0.700124,0.000000,0.000000,0.725995,0.700124
181.5400,high,high,high,27.0000,27.0000,26.6471,26.5641,0.724433,0.700374,0.000000,0.000000,0.724433,0.700374
181.5500,high,high,high,27.0000,27.0000,26.6582,26.5665,0.722878,0.700605,0.000000,0.000000,0.722878,0.700605
181.5600,high,high,high,27.0000,27.0000,26.6691,26.5689,0.721333,0.700820,0.000000,0.000000,0.721333,0.700820
181.5700,high,high,high,27.0000,27.0000,26.6798,26.5714,0.719800,0.701017,0.000000,0.000000,0.719800,0.701017
181.5800,high,high,high,27.0000,27.0000,26.6904,26.5740,0.718281,0.701198,0.000000,0.000000,0.718281,0.701198
181.5900,high,high,high,27.0000,27.0000,26.7008,26.5767,0.716777,0.701363,0.000000,0.000000,0.716777,0.701363
181.6000,high,high,high,27.0000,27.0000,26.7111,26.5794,0.715289,0.701513,0.000000,0.000000,0.715289,0.701513
181.6100,high,high,high,27.0000,27.0000,26.7211,26.5821,0.713819,0.701647,0.000000,0.000000,0.713819,0.701647
181.6200,high,high,high,27.0000,27.0000,26.7310,26.5849,0.712370,0.701767,0.000000,0.000000,0.712370,0.701767
181.6300,high,high,high,27.0000,27.0000,26.7407,26.5878,0.710943,0.701872,0.000000,0.000000,0.710943,0.701872
181.6400,high,high,high,27.0000,27.0000,26.7502,26.5907,0.709539,0.701964,0.000000,0.000000,0.709539,0.701964
181.6500,high,high,high,27.0000,27.0000,26.7595,26.5937,0.708159,0.702042,0.000000,0.000000,0.708159,0.702042
181.6600,high,high,high,27.0000,27.0000,26.7686,26.5966,0.706803,0.702108,0.000000,0.000000,0.706803,0.702108
181.6700,high,high,high,27.0000,27.0000,26.7774,26.5997,0.705471,0.702161,0.000000,0.000000,0.705471,0.702161
181.6800,high,high,high,27.0000,27.0000,26.7861,26.6028,0.704166,0.702202,0.000000,0.000000,0.704166,0.702202
181.6900,high,high,high,27.0000,27.0000,26.7945,26.6059,0.702887,0.702231,0.000000,0.000000,0.702887,0.702231
181.7000,high,high,high,27.0000,27.0000,26.8028,26.6090,0.701636,0.702249,0.000000,0.000000,0.701636,0.702249
181.7100,high,high,high,27.0000,27.0000,26.8108,26.6122,0.700412,0.702256,0.000000,0.000000,0.700412,0.702256
181.7200,high,high,high,27.0000,27.0000,26.8186,26.6154,0.699217,0.702252,0.000000,0.000000,0.699217,0.702252
181.7300,high,high,high,27.0000,27.0000,26.8262,26.6186,0.698051,0.702238,0.000000,0.000000,0.698051,0.702238
181.7400,high,high,high,27.0000,27.0000,26.8336,26.6219,0.696914,0.702214,0.000000,0.000000,0.696914,0.702214
181.7500,high,high,high,27.0000,27.0000,26.8408,26.6252,0.695808,0.702181,0.000000,0.000000,0.695808,0.702181
181.7600,high,high,high,27.0000,27.0000,26.8477,26.6285,0.694731,0.702138,0.000000,0.000000,0.694731,0.702138
181.7700,high,high,high,27.0000,27.0000,26.8544,26.6318,0.693685,0.702086,0.000000,0.000000,0.693685,0.702086
181.7800,high,high,high,27.0000,27.0000,26.8610,26.6352,0.692669,0.702026,0.000000,0.000000,0.692669,0.702026
181.7900,high,high,high,27.0000,27.0000,26.8673,26.6385,0.691684,0.701957,0.000000,0.000000,0.691684,0.701957
181.8000,high,high,high,27.0000,27.0000,26.8733,26.6419,0.690730,0.701880,0.000000,0.000000,0.690730,0.701880
181.8100,high,high,high,27.0000,27.0000,26.8792,26.6453,0.689807,0.701796,0.000000,0.000000,0.689807,0.701796
181.8200,high,high,high,27.0000,27.0000,26.8849,26.6487,0.688915,0.701704,0.000000,0.000000,0.688915,0.701704
181.8300,high,high,high,27.0000,27.0000,26.8903,26.6521,0.688053,0.701605,0.000000,0.000000,0.688053,0.701605
181.8400,high,high,high,27.0000,27.0000,26.8956,26.6555,0.687222,0.701499,0.000000,0.000000,0.687222,0.701499
181.8500,high,high,high,27.0000,27.0000,26.9006,26.6589,0.686422,0.701386,0.000000,0.000000,0.686422,0.701386
181.8600,high,high,high,27.0000,27.0000,26.9055,26.6624,0.685652,0.701268,0.000000,0.000000,0.685652,0.701268
181.8700,high,high,high,27.0000,27.0000,26.9101,26.6658,0.684912,0.701142,0.000000,0.000000,0.684912,0.701142
181.8800,high,high,high,27.0000,27.0000,26.9146,26.6692,0.684202,0.701012,0.000000,0.000000,0.684202,0.701012
181.8900,high,high,high,27.0000,27.0000,26.9189,26.6727,0.683522,0.700875,0.000000,0.000000,0.683522,0.700875
181.9000,high,high,high,27.0000,27.0000,26.9229,26.6761,0.682871,0.700733,0.000000,0.000000,0.682871,0.700733
181.9100,high,high,high,27.0000,27.0000,26.9268,26.6795,0.682249,0.700586,0.000000,0.000000,0.682249,0.700586
181.9200,high,high,high,27.0000,27.0000,26.9305,26.6830,0.681656,0.700434,0.000000,0.000000,0.681656,0.700434
181.9300,high,high,high,27.0000,27.0000,26.9341,26.6864,0.681090,0.700277,0.000000,0.000000,0.681090,0.700277
181.9400,high,high,high,27.0000,27.0000,26.9374,26.6898,0.680553,0.700116,0.000000,0.000000,0.680553,0.700116
181.9500,high,high,high,27.0000,27.0000,26.9406,26.6932,0.680042,0.699950,0.000000,0.000000,0.680042,0.699950
181.9600,high,high,high,27.0000,27.0000,26.9436,26.6966,0.679559,0.699781,0.000000,0.000000,0.679559,0.699781
181.9700,high,high,high,27.0000,27.0000,26.9465,26.7000,0.679101,0.699607,0.000000,0.000000,0.679101,0.699607
181.9800,high,high,high,27.0000,27.0000,26.9492,26.7034,0.678669,0.699430,0.000000,0.000000,0.678669,0.699430
181.9900,high,high,high,27.0000,27.0000,26.9517,26.7068,0.678263,0.699249,0.000000,0.000000,0.678263,0.699249
182.0000,high,high,high,27.0000,27.0000,26.9541,26.7102,0.677881,0.699065,0.000000,0.000000,0.677881,0.699065
182.0100,high,high,high,27.0000,27.0000,26.9564,26.7136,0.677523,0.698877,0.000000,0.000000,0.677523,0.698877
182.0200,high,high,high,27.0000,27.0000,26.9585,26.7169,0.677188,0.698687,0.000000,0.000000,0.677188,0.698687
182.0300,high,high,high,27.0000,27.0000,26.9605,26.7202,0.676876,0.698494,0.000000,0.000000,0.676876,0.698494
182.0400,high,high,high,27.0000,27.0000,26.9623,26.7236,0.676587,0.698298,0.000000,0.000000,0.676587,0.698298
182.0500,high,high,high,27.0000,27.0000,26.9640,26.7269,0.676320,0.698099,0.000000,0.000000,0.676320,0.698099
182.0600,high,high,high,27.0000,27.0000,26.9656,26.7302,0.676074,0.697899,0.000000,0.000000,0.676074,0.697899
182.0700,high,high,high,27.0000,27.0000,26.9671,26.7335,0.675848,0.697696,0.000000,0.000000,0.675848,0.697696
182.0800,high,high,high,27.0000,27.0000,26.9684,26.7367,0.675642,0.697491,0.000000,0.000000,0.675642,0.697491
182.0900,high,high,high,27.0000,27.0000,26.9697,26.7400,0.675455,0.697284,0.000000,0.000000,0.675455,0.697284
182.1000,high,high,high,27.0000,27.0000,26.9708,26.7432,0.675287,0.697075,0.000000,0.000000,0.675287,0.697075
182.1100,high,high,high,27.0000,27.0000,26.9718,26.7464,0.675137,0.696865,0.000000,0.000000,0.675137,0.696865
182.1200,high,high,high,27.0000,27.0000,26.9727,26.7496,0.675004,0.696653,0.000000,0.000000,0.675004,0.696653
182.1300,high,high,high,27.0000,27.0000,26.9736,26.7528,0.674888,0.696440,0.000000,0.000000,0.674888,0.696440
182.1400,high,high,high,27.0000,27.0000,26.9743,26.7559,0.674788,0.696225,0.000000,0.000000,0.674788,0.696225
182.1500,high,high,high,27.0000,27.0000,26.9750,26.7591,0.674703,0.696010,0.000000,0.000000,0.674703,0.696010
182.1600,high,high,high,27.0000,27.0000,26.9755,26.7622,0.674634,0.695793,0.000000,0.000000,0.674634,0.695793
182.1700,high,high,high,27.0000,27.0000,26.9760,26.7653,0.674578,0.695575,0.000000,0.000000,0.674578,0.695575
182.1800,high,high,high,27.0000,27.0000,26.9764,26.7684,0.674537,0.695357,0.000000,0.000000,0.674537,0.695357
182.1900,high,high,high,27.0000,27.0000,26.9768,26.7714,0.674509,0.695138,0.000000,0.000000,0.674509,0.695138
182.2000,high,high,high,27.0000,27.0000,26.9770,26.7744,0.674493,0.694918,0.000000,0.000000,0.674493,0.694918
182.2100,high,high,high,27.0000,27.0000,26.9773,26.7775,0.674490,0.694697,0.000000,0.000000,0.674490,0.694697
182.2200,high,high,high,27.0000,27.0000,26.9774,26.7804,0.674497,0.694477,0.000000,0.000000,0.674497,0.694477
182.2300,high,high,high,27.0000,27.0000,26.9775,26.7834,0.674516,0.694256,0.000000,0.000000,0.674516,0.694256
182.2400,high,high,high,27.0000,27.0000,26.9775,26.7863,0.674545,0.694034,0.000000,0.000000,0.674545,0.694034
182.2500,high,high,high,27.0000,27.0000,26.9775,26.7893,0.674583,0.693813,0.000000,0.000000,0.674583,0.693813
182.2600,high,high,high,27.0000,27.0000,26.9774,26.7921,0.674631,0.693592,0.000000,0.000000,0.674631,0.693592
182.2700,high,high,high,27.0000,27.0000,26.9773,26.7950,0.674687,0.693370,0.000000,0.000000,0.674687,0.693370
182.2800,high,high,high,27.0000,27.0000,26.9772,26.7979,0.674751,0.693149,0.000000,0.000000,0.674751,0.693149
182.2900,high,high,high,27.0000,27.0000,26.9770,26.8007,0.674824,0.692928,0.000000,0.000000,0.674824,0.692928
182.3000,high,high,high,27.0000,27.0000,26.9768,26.8035,0.674903,0.692707,0.000000,0.000000,0.674903,0.692707
182.3100,high,high,high,27.0000,27.0000,26.9765,26.8062,0.674990,0.692486,0.000000,0.000000,0.674990,0.692486
